person_id,official,followers,likes,flair_sentiment_score,vader_score,finbert_score,flair_score,date,"('Adj Close', 'AAPL')","('Close', 'AAPL')","('High', 'AAPL')","('Low', 'AAPL')","('Open', 'AAPL')","('Volume', 'AAPL')","('date', '')"
291433911.2233411,0.010844306738962044,1864.820036147689,2.3684482313452104,0.9127459592047489,0.09594123418538587,-0.01823541099147949,-0.9276391268191267,2021-02-18,129.2963409423828,129.7100067138672,130.0,127.41000366210938,129.1999969482422,96856700.0,2021-02-18
292097642.9896399,0.008880118401578688,1647.4972866304884,2.0431672422298965,0.9103129501726648,0.08147937839171188,-0.014701332189689201,-0.9254334259626856,2021-02-19,129.455810546875,129.8699951171875,130.7100067138672,128.8000030517578,130.24000549316406,87668800.0,2021-02-19
293204844.4384449,0.011519078473722102,2018.6541876649867,2.2121430285577155,0.9154046556275487,0.08619894408447303,-0.022436327489560835,-0.9312355375096694,2021-02-22,125.59815979003906,126.0,129.72000122070312,125.5999984741211,128.00999450683594,103916400.0,2021-02-22
293880593.32517296,0.00975696292354089,1884.3391875110874,2.278694340961504,0.9051527230796456,0.09714312577612207,-0.014709550982614865,-0.9215395951175893,2021-02-23,125.45861053466797,125.86000061035156,126.70999908447266,118.38999938964844,123.76000213623047,158273000.0,2021-02-23
294552242.13320035,0.0070921985815602835,1506.4499113475176,2.2280585106382977,0.909878590425528,0.07524197695035457,-0.012678632049867003,-0.9263791932059442,2021-02-24,124.95024108886719,125.3499984741211,125.55999755859375,122.2300033569336,124.94000244140625,111039900.0,2021-02-24
295331850.2654788,0.00827933765298776,1565.5052195824335,2.4092872570194386,0.9140496940244713,0.07637807775377958,-0.020281486349892006,-0.9317504553215664,2021-02-25,120.60414123535156,120.98999786376953,126.45999908447266,120.54000091552734,124.68000030517578,148199500.0,2021-02-25
296028683.85614645,0.008282476024411508,1377.5921970357454,2.6362249346120312,0.9129204010462029,0.07717700523103738,-0.017013232803182204,-0.9291088440111406,2021-02-26,120.87328338623047,121.26000213623047,124.8499984741211,121.19999694824219,122.58999633789062,164560400.0,2021-02-26
287219947.77988917,0.02058590657165479,3828.50910530483,4.247030878859857,0.9096828978622331,0.18564275534441793,-0.0012026347094220122,-0.9207232524964332,2021-03-01,127.38245391845703,127.79000091552734,127.93000030517578,122.79000091552734,123.75,116307900.0,2021-03-01
286270114.8767049,0.01309328968903437,2608.9829514457174,2.3588379705400984,0.9082403846153757,0.10350800600109124,-0.006915025603791598,-0.9248688483466329,2021-03-02,124.72097778320312,125.12000274658203,128.72000122070312,125.01000213623047,128.41000366210938,102260900.0,2021-03-02
298448193.28435344,0.008335317932841153,2264.312931650393,2.4100976422957845,0.9155380090497711,0.07524046201476543,-0.029221814708263877,-0.932302523774688,2021-03-03,121.67073059082031,122.05999755859375,125.70999908447266,121.83999633789062,124.80999755859375,112966300.0,2021-03-03
300545627.4981373,0.013837147418839808,3092.4885577434807,2.919105907397552,0.9124978712080898,0.09810627993613623,-0.0186206115023949,-0.9267295068027229,2021-03-04,119.74687957763672,120.12999725341797,123.5999984741211,118.62000274658203,121.75,178155000.0,2021-03-04
308583684.1528415,0.017649135192375574,3759.142957995058,2.369219908224497,0.9104134133427443,0.10657620896576091,-0.021739427871514297,-0.9279959955506154,2021-03-05,121.03276824951172,121.41999816894531,121.94000244140625,117.56999969482422,120.9800033569336,153766600.0,2021-03-05
321563200.3704867,0.013814756671899528,2391.2251177394032,2.2618524332810046,0.9093829199372014,0.09843058084772388,-0.015485169713971753,-0.9280432316746942,2021-03-08,115.98890686035156,116.36000061035156,121.0,116.20999908447266,120.93000030517578,154376600.0,2021-03-08
323323394.10328263,0.01521216973578863,2370.076461168935,2.8578863090472377,0.9017861489191334,0.1174767814251401,-0.00985247803402722,-0.9139372961956519,2021-03-09,120.70381927490234,121.08999633789062,122.05999755859375,118.79000091552734,119.02999877929688,129525800.0,2021-03-09
312061328.432971,0.017210144927536232,3418.55615942029,3.192934782608696,0.901622010869565,0.14247028985507237,-0.0013491558532608703,-0.9094065967016478,2021-03-10,119.59736633300781,119.9800033569336,122.16999816894531,119.44999694824219,121.69000244140625,111943300.0,2021-03-10
302559031.7605634,0.01006036217303823,2409.725352112676,3.9346076458752517,0.897406036217304,0.17174336016096572,0.01580172776861167,-0.9112596899224801,2021-03-11,121.571044921875,121.95999908447266,123.20999908447266,121.26000213623047,122.54000091552734,103026500.0,2021-03-11
303140174.7010309,0.010309278350515464,2983.879234167894,3.2547864506627393,0.9024310751104573,0.1610659793814432,0.001539868792341679,-0.9142692111959296,2021-03-12,120.64401245117188,121.02999877929688,121.16999816894531,119.16000366210938,120.4000015258789,88105100.0,2021-03-12
304040381.1062943,0.0141725719049604,2319.531471446436,2.334722801167153,0.9065552730304302,0.11206731971654865,-0.008038182551062941,-0.9190306474820148,2021-03-15,123.59456634521484,123.98999786376953,124.0,120.41999816894531,121.41000366210938,92403800.0,2021-03-15
304567478.11002606,0.0146484375,2445.1634114583335,2.3121744791666665,0.8984085937500003,0.1156952473958333,-0.003962979878906246,-0.9157039271485503,2021-03-16,125.1695327758789,125.56999969482422,127.22000122070312,124.72000122070312,125.69999694824219,115227900.0,2021-03-16
305082430.2729412,0.015126050420168067,2528.065882352941,2.311596638655462,0.9094301512605047,0.10569354621848737,-0.00208802645915966,-0.9245974157303399,2021-03-17,124.36212158203125,124.76000213623047,125.86000061035156,122.33999633789062,124.05000305175781,111932600.0,2021-03-17
305611458.57001454,0.012809315866084425,1785.3161572052402,2.1027656477438135,0.9115415720523987,0.07097129548762722,-0.02294078851528385,-0.9288588878760273,2021-03-18,120.1456069946289,120.52999877929688,123.18000030517578,120.31999969482422,122.87999725341797,121229700.0,2021-03-18
306091689.6368638,0.013411279229711142,2414.8143053645117,1.7850756533700138,0.9115435694635498,0.09524893397524066,-0.018499521205295733,-0.9282726971869849,2021-03-19,119.60733032226562,119.98999786376953,121.43000030517578,119.68000030517578,119.9000015258789,185549500.0,2021-03-19
306836898.3430851,0.016400709219858155,3211.886968085106,2.170656028368794,0.9058563386524843,0.12190252659574487,-0.007894040830673764,-0.9188705030487815,2021-03-22,122.99649047851562,123.38999938964844,123.87000274658203,120.26000213623047,120.33000183105469,111912300.0,2021-03-22
307300396.821955,0.015128006206361521,2809.1582622187743,1.7629945694336695,0.9119746314972824,0.07890031031807579,-0.010664680584949576,-0.9283703065134101,2021-03-23,122.14920043945312,122.54000091552734,124.23999786376953,122.13999938964844,123.33000183105469,95467100.0,2021-03-23
307855566.76045763,0.016803718269574545,2452.8577046835894,2.3063997139792636,0.9174633893457289,0.06833296388988193,-0.02108092915480872,-0.9324921883656524,2021-03-24,119.7070083618164,120.08999633789062,122.9000015258789,120.06999969482422,122.81999969482422,88530500.0,2021-03-24
308390465.5598495,0.015047879616963064,2637.141244870041,2.174076607387141,0.9132157318741421,0.09050109439124497,-0.012541492838577296,-0.9309404347826098,2021-03-25,120.20541381835938,120.58999633789062,121.66000366210938,119.0,119.54000091552734,98844700.0,2021-03-25
308919893.9418321,0.010101010101010102,1824.4921630094043,1.9393939393939394,0.9121268895855098,0.0666862068965515,-0.01916562374468826,-0.93122186123348,2021-03-26,120.82343292236328,121.20999908447266,121.4800033569336,118.91999816894531,120.3499984741211,94071200.0,2021-03-26
309609037.7287757,0.0160857908847185,2730.2265415549596,2.0942806076854334,0.911707283288653,0.0839829758713136,-0.024917723465147455,-0.9295300289435612,2021-03-29,121.00286102294922,121.38999938964844,122.58000183105469,120.7300033569336,121.6500015258789,80819200.0,2021-03-29
310058250.6836483,0.014790468364831553,3312.1051766639275,2.0932621199671324,0.9126752259654907,0.0832534921939194,-0.021793060536154468,-0.9333041529334238,2021-03-30,119.51761627197266,119.9000015258789,120.4000015258789,118.86000061035156,120.11000061035156,85671900.0,2021-03-30
310555485.16541106,0.016377333770062234,3168.536521454307,2.1254503766786765,0.906127906976742,0.12530845070422506,0.0025245280517523726,-0.9172748829039845,2021-03-31,121.76044464111328,122.1500015258789,123.5199966430664,121.1500015258789,121.6500015258789,118323800.0,2021-03-31
279215835.4608363,0.01060070671378092,2185.39222614841,2.049469964664311,0.9037957008244986,0.13281086572438144,-0.00875837304063605,-0.9183955343702963,2021-04-01,122.60772705078125,123.0,124.18000030517578,122.48999786376953,123.66000366210938,75089100.0,2021-04-01
319832404.7724302,0.015448603683897801,2751.4141414141413,2.0920974450386214,0.9117491978609631,0.1103650623885916,-0.013717113366607235,-0.923591259398496,2021-04-05,125.49848937988281,125.9000015258789,126.16000366210938,123.06999969482422,123.87000274658203,88651200.0,2021-04-05
327096174.6111111,0.016835016835016835,3288.080808080808,2.3341750841750843,0.9056953703703708,0.09662651515151513,-0.007801986908249159,-0.9230939058171747,2021-04-06,125.8074951171875,126.20999908447266,127.12999725341797,125.6500015258789,126.5,80171300.0,2021-04-06
322246390.65792924,0.039318479685452164,4901.653997378768,2.6644823066841417,0.8915441677588465,0.13946133682830913,-0.0016480311664482303,-0.9023917431192664,2021-04-07,127.49211120605469,127.9000015258789,127.91999816894531,125.13999938964844,125.83000183105469,83466700.0,2021-04-07
337080481.62580186,0.026372059871703494,3466.6514611546686,2.2665716322166785,0.9063928011404148,0.14623243050605855,-0.0032313172295081955,-0.9237123337363957,2021-04-08,129.9442596435547,130.36000061035156,130.38999938964844,128.52000427246094,128.9499969482422,88844600.0,2021-04-08
326304464.29390246,0.014634146341463415,3252.765853658537,2.2670731707317073,0.9108728048780503,0.14224634146341458,0.009490566758536578,-0.9253553359683796,2021-04-09,132.57583618164062,133.0,133.0399932861328,129.47000122070312,129.8000030517578,106686700.0,2021-04-09
314533509.5415118,0.040892193308550186,6087.832713754647,2.59727385377943,0.8981509293680288,0.13449801734820307,0.011851414945477073,-0.9141183716075165,2021-04-12,130.8214569091797,131.24000549316406,132.85000610351562,130.6300048828125,132.52000427246094,91420000.0,2021-04-12
315059360.0261947,0.021946902654867255,3251.128495575221,2.3302654867256636,0.9026476814159285,0.11566892035398224,0.004953701095575222,-0.9149360000000003,2021-04-13,134.0012664794922,134.42999267578125,134.66000366210938,131.92999267578125,132.44000244140625,91266500.0,2021-04-13
315614106.9603636,0.016363636363636365,2228.684,2.242909090909091,0.9041315636363618,0.0970031272727273,-0.010374523207272725,-0.9197292223572292,2021-04-14,131.6089324951172,132.02999877929688,135.0,131.66000366210938,134.94000244140625,87222800.0,2021-04-14
316102623.82575524,0.01556301495270064,1885.4986267927984,2.4519377479401894,0.9072761977418311,0.09033649679584987,-0.018747338985962776,-0.9206944751381217,2021-04-15,134.07106018066406,134.5,135.0,133.63999938964844,133.82000732421875,89347100.0,2021-04-15
316796642.2311343,0.021357380161366873,2717.5752254390127,2.154722354057902,0.9110375415282399,0.11189620313241574,-0.00879457257949692,-0.9217480754124133,2021-04-16,133.73214721679688,134.16000366210938,134.6699981689453,133.27999877929688,134.3000030517578,84922400.0,2021-04-16
317936693.6330106,0.024435223605348087,3132.1756569847857,2.492392807745505,0.9094177962194573,0.13634117104656526,0.00991872954633472,-0.9221188575899854,2021-04-19,134.40997314453125,134.83999633789062,135.47000122070312,133.33999633789062,133.50999450683594,94264200.0,2021-04-19
318560651.68622375,0.014380212827149842,2791.8907103825136,1.9577221742881794,0.909007707794075,0.0833477998274374,-0.006909126182916307,-0.9245631712259385,2021-04-20,132.6855010986328,133.11000061035156,135.52999877929688,131.80999755859375,135.02000427246094,94812300.0,2021-04-20
319116248.8933177,0.019148104728409537,2826.7635795232513,2.433372411098085,0.9076602188354816,0.11563395857756946,-0.005294585796795619,-0.9220531229454335,2021-04-21,133.07423400878906,133.5,133.75,131.3000030517578,132.36000061035156,68847100.0,2021-04-21
319701096.1259494,0.008860759493670886,1867.1712025316456,2.7177215189873416,0.9128053797468332,0.10261272151898723,0.00025219667310126477,-0.9318673631840808,2021-04-22,131.51922607421875,131.94000244140625,134.14999389648438,131.41000366210938,133.0399932861328,84566500.0,2021-04-22
320288965.0490348,0.013513513513513514,2363.3181467181466,2.3351351351351353,0.9013525482625475,0.12700880308880322,0.006387959474517375,-0.9206046843177181,2021-04-23,133.89163208007812,134.32000732421875,135.1199951171875,132.16000366210938,132.16000366210938,78657500.0,2021-04-23
321253620.5194483,0.021517241379310346,2858.673655172414,2.3081379310344827,0.9108924413793079,0.13740135172413778,-0.0003487476333793071,-0.9254818356559361,2021-04-26,134.2903594970703,134.72000122070312,135.05999755859375,133.55999755859375,134.8300018310547,66905100.0,2021-04-26
321788145.5042194,0.01170886075949367,1912.4511603375527,2.0445147679324895,0.9023772784810083,0.10522000000000044,0.001275299974789029,-0.9146430171914203,2021-04-27,133.96141052246094,134.38999938964844,135.41000366210938,134.11000061035156,135.00999450683594,66015800.0,2021-04-27
322329363.9295658,0.014543943486391025,2279.855911074174,2.361728651568668,0.9033224080614946,0.1089322044462916,0.0017899806052358216,-0.9154895227843526,2021-04-28,133.15399169921875,133.5800018310547,135.02000427246094,133.0800018310547,134.30999755859375,107760100.0,2021-04-28
322848803.6803169,0.01229265402843602,1664.4579383886255,2.069016587677725,0.9088585826421812,0.08869654917061581,-0.007707869763403434,-0.9256452187807177,2021-04-29,133.05430603027344,133.47999572753906,137.07000732421875,132.4499969482422,136.47000122070312,151101000.0,2021-04-29
323360459.61449975,0.007936507936507936,1233.2418405564472,2.4716425896201177,0.9031732031389347,0.0894580881041557,-0.004215790837702871,-0.9177633394947529,2021-04-30,131.04075622558594,131.4600067138672,133.55999755859375,131.07000732421875,131.77999877929688,109839500.0,2021-04-30
319111685.34941155,0.00432953228855418,895.5875968046832,2.373864260015855,0.9079015732666721,0.0746036099762184,-0.014280312380206123,-0.9242881644298746,2021-05-03,132.11729431152344,132.5399932861328,134.07000732421875,131.8300018310547,132.0399932861328,75135100.0,2021-05-03
322739894.29560506,0.00852899859522376,1370.6576359622718,2.6342564720048163,0.9064316777041895,0.0904019967890833,-0.006117504383202876,-0.9233857462943774,2021-05-04,127.4422607421875,127.8499984741211,131.49000549316406,126.69999694824219,131.19000244140625,137564700.0,2021-05-04
325436130.04794955,0.008832807570977918,1313.6119873817036,2.4735015772870663,0.9089857255520466,0.08502044164037871,-0.012576485934384866,-0.9263490324202026,2021-05-05,127.69146728515625,128.10000610351562,130.4499969482422,127.97000122070312,129.1999969482422,84000900.0,2021-05-05
326508928.42761594,0.009061488673139158,1438.7471413160733,2.565695792880259,0.9141487810140196,0.07211253505933121,-0.02266525226299891,-0.9295945442448404,2021-05-06,129.3262481689453,129.74000549316406,129.75,127.12999725341797,127.88999938964844,78128300.0,2021-05-06
328326043.4944212,0.009414225941422594,2169.3040446304044,2.8933054393305437,0.9090869595536945,0.10867332635983261,-0.01600172602370991,-0.9227962677725159,2021-05-07,130.0152130126953,130.2100067138672,131.25999450683594,129.47999572753906,130.85000610351562,78973300.0,2021-05-07
343033071.7459854,0.016058394160583942,2358.815815085158,2.2854014598540147,0.9125911435523099,0.07592858880778595,-0.028319883297566913,-0.9290550949244479,2021-05-10,126.66022491455078,126.8499984741211,129.5399932861328,126.80999755859375,129.41000366210938,88071200.0,2021-05-10
328537020.3268473,0.011330049261083743,1778.2366995073892,2.535960591133005,0.9094036699507385,0.0895876600985222,-0.02029394687118228,-0.9272328316831666,2021-05-11,125.72164154052734,125.91000366210938,126.2699966430664,122.7699966430664,123.5,126142800.0,2021-05-11
329162139.2627949,0.013067150635208712,1974.1778584392014,2.626497277676951,0.9172906352087099,0.06651604355716878,-0.03503929688130673,-0.9326439933259191,2021-05-12,122.58633422851562,122.7699966430664,124.63999938964844,122.25,123.4000015258789,112172300.0,2021-05-12
329828972.5085769,0.0147378593863252,2297.404687122493,2.4020294757187726,0.9145143754530061,0.06299548200048295,-0.027091894148103406,-0.9328891040242974,2021-05-13,124.78304290771484,124.97000122070312,126.1500015258789,124.26000213623047,124.58000183105469,105861300.0,2021-05-13
330415356.9814586,0.0173053152039555,2706.382777091059,2.473423980222497,0.9095547589616796,0.09836938607334152,-0.013454493030490318,-0.9235628440366968,2021-05-14,127.25933074951172,127.44999694824219,127.88999938964844,125.8499984741211,126.25,81918000.0,2021-05-14
331391966.3221562,0.01697792869269949,3145.2372665534804,2.3009337860780983,0.9159815789473698,0.1215103140916807,-0.025880954648556886,-0.9327096327096347,2021-05-17,126.08109283447266,126.2699966430664,126.93000030517578,125.16999816894531,126.81999969482422,74244600.0,2021-05-17
331966083.6467025,0.01917900403768506,2843.8092193808884,2.1086810228802153,0.9062255720053827,0.10037489905787356,-0.011151622895693153,-0.9232543700340545,2021-05-18,124.66322326660156,124.8499984741211,126.98999786376953,124.77999877929688,126.55999755859375,63342900.0,2021-05-18
332480952.9310726,0.012532252119424991,2604.0261702911907,2.056026538886841,0.9137164025064501,0.08177677847401395,-0.02130487084260967,-0.9296267909143889,2021-05-19,124.50346374511719,124.69000244140625,124.91999816894531,122.86000061035156,123.16000366210938,92612000.0,2021-05-19
333012914.82639885,0.014347202295552367,2865.7586083213773,2.3482783357245336,0.9076516499282629,0.1028983859397418,-0.003849057270803445,-0.9204801234567908,2021-05-20,127.11953735351562,127.30999755859375,127.72000122070312,125.0999984741211,125.2300033569336,76857100.0,2021-05-20
333475512.70535713,0.008503401360544218,2010.9617346938776,1.9825680272108843,0.9131879251700691,0.08772699829931971,-0.01384143010544217,-0.9307234172906755,2021-05-21,125.24235534667969,125.43000030517578,128.0,125.20999908447266,127.81999969482422,79295400.0,2021-05-21
334327111.9422572,0.02257217847769029,2822.3711286089238,2.3863517060367454,0.904238005249345,0.11267963254593169,-0.005761338217847759,-0.9203626620570439,2021-05-24,126.90985107421875,127.0999984741211,127.94000244140625,125.94000244140625,126.01000213623047,63092900.0,2021-05-24
334774242.24643874,0.017568850902184234,2975.832858499525,2.0655270655270654,0.9095755460588796,0.10730337132003805,-0.013496756299620124,-0.9199932061068723,2021-05-25,126.71015930175781,126.9000015258789,128.32000732421875,126.31999969482422,127.81999969482422,72009500.0,2021-05-25
335301467.3309049,0.01687116564417178,3061.504217791411,2.1499233128834354,0.9069990797546006,0.09297802914110423,-0.0065822317810582814,-0.9247374225526669,2021-05-26,126.66022491455078,126.8499984741211,127.38999938964844,126.41999816894531,126.95999908447266,56575900.0,2021-05-26
335874682.9525617,0.015180265654648957,2767.6284629981023,2.217457305502846,0.9037117647058827,0.07793210626185958,-0.015311499643643279,-0.9244034419176395,2021-05-27,125.09257507324219,125.27999877929688,127.63999938964844,125.08000183105469,126.44000244140625,94625600.0,2021-05-27
336450321.0898363,0.01446516939474686,3308.242481918538,2.1998477350590027,0.9130456794823004,0.08129550818424057,-0.029386842131709164,-0.9308747140276937,2021-05-28,124.423583984375,124.61000061035156,125.80000305175781,124.55000305175781,125.56999969482422,71311100.0,2021-05-28
291677992.9455102,0.012244897959183673,1903.0920408163265,2.1046938775510204,0.907049714285707,0.0822517755102041,-0.015698029914897948,-0.9246871720116581,2021-06-01,124.09407043457031,124.27999877929688,125.3499984741211,123.94000244140625,125.08000183105469,67637100.0,2021-06-01
328963949.7928619,0.0133422281521014,2101.9256170780523,2.14209472981988,0.9036390260173436,0.11512231487658428,-0.009637422547031363,-0.9186508018327617,2021-06-02,124.8729019165039,125.05999755859375,125.23999786376953,124.05000305175781,124.27999877929688,59278900.0,2021-06-02
